date        , 日経平均    , TOPIX  , 株式コード, 上場コード, 企業名  , 終値   , 調整済み終値
2018/04/25, 22215.32, 1767.73, 7267 , 011  , 本田技研工業, 3785 , 3785
2018/04/26, 22319.61, 1772.13, 7267 , 011  , 本田技研工業, 3797 , 3797
2018/04/27, 22467.87, 1777.23, 7267 , 011  , 本田技研工業, 3767 , 3767
2018/05/01, 22508.03, 1774.18, 7267 , 011  , 本田技研工業, 3730 , 3730
2018/05/02, 22472.78, 1771.52, 7267 , 011  , 本田技研工業, 3641 , 3641
2018/05/07, 22467.16, 1773.18, 7267 , 011  , 本田技研工業, 3619 , 3619
2018/05/08, 22508.69, 1779.82, 7267 , 011  , 本田技研工業, 3630 , 3630
2018/05/09, 22408.88, 1772.91, 7267 , 011  , 本田技研工業, 3547 , 3547
2018/05/10, 22497.18, 1777.62, 7267 , 011  , 本田技研工業, 3550 , 3550
2018/05/11, 22758.48, 1794.96, 7267 , 011  , 本田技研工業, 3623 , 3623
2018/05/14, 22865.86, 1805.92, 7267 , 011  , 本田技研工業, 3664 , 3664
2018/05/15, 22818.02, 1805.15, 7267 , 011  , 本田技研工業, 3645 , 3645
2018/05/16, 22717.23, 1800.35, 7267 , 011  , 本田技研工業, 3640 , 3640
2018/05/17, 22838.37, 1808.37, 7267 , 011  , 本田技研工業, 3659 , 3659
2018/05/18, 22930.36, 1815.25, 7267 , 011  , 本田技研工業, 3705 , 3705
2018/05/21, 23002.37, 1813.75, 7267 , 011  , 本田技研工業, 3689 , 3689
2018/05/22, 22960.34, 1809.57, 7267 , 011  , 本田技研工業, 3693 , 3693
2018/05/23, 22689.74, 1797.31, 7267 , 011  , 本田技研工業, 3655 , 3655
2018/05/24, 22437.01, 1775.65, 7267 , 011  , 本田技研工業, 3531 , 3531
2018/05/25, 22450.79, 1771.7 , 7267 , 011  , 本田技研工業, 3498 , 3498
2018/05/28, 22481.09, 1770.42, 7267 , 011  , 本田技研工業, 3537 , 3537
2018/05/29, 22358.43, 1761.85, 7267 , 011  , 本田技研工業, 3535 , 3535
2018/05/30, 22018.52, 1736.13, 7267 , 011  , 本田技研工業, 3418 , 3418
2018/05/31, 22201.82, 1747.45, 7267 , 011  , 本田技研工業, 3447 , 3447
2018/06/01, 22171.35, 1749.17, 7267 , 011  , 本田技研工業, 3466 , 3466
2018/06/04, 22475.94, 1774.69, 7267 , 011  , 本田技研工業, 3549 , 3549
2018/06/05, 22539.54, 1774.96, 7267 , 011  , 本田技研工業, 3509 , 3509
2018/06/06, 22625.73, 1777.59, 7267 , 011  , 本田技研工業, 3510 , 3510
2018/06/07, 22823.26, 1789.01, 7267 , 011  , 本田技研工業, 3536 , 3536
2018/06/08, 22694.5 , 1781.44, 7267 , 011  , 本田技研工業, 3517 , 3517
2018/06/11, 22804.04, 1786.84, 7267 , 011  , 本田技研工業, 3575 , 3575
2018/06/12, 22878.35, 1792.82, 7267 , 011  , 本田技研工業, 3555 , 3555
2018/06/13, 22966.38, 1800.37, 7267 , 011  , 本田技研工業, 3598 , 3598
2018/06/14, 22738.61, 1783.89, 7267 , 011  , 本田技研工業, 3544 , 3544
2018/06/15, 22851.75, 1789.04, 7267 , 011  , 本田技研工業, 3533 , 3533
2018/06/18, 22680.33, 1771.43, 7267 , 011  , 本田技研工業, 3487 , 3487
2018/06/19, 22278.48, 1743.92, 7267 , 011  , 本田技研工業, 3433 , 3433
2018/06/20, 22555.43, 1752.75, 7267 , 011  , 本田技研工業, 3421 , 3421
2018/06/21, 22693.04, 1750.63, 7267 , 011  , 本田技研工業, 3409 , 3409
2018/06/22, 22516.83, 1744.83, 7267 , 011  , 本田技研工業, 3342 , 3342
2018/06/25, 22338.15, 1728.27, 7267 , 011  , 本田技研工業, 3310 , 3310
2018/06/26, 22342.0 , 1731.07, 7267 , 011  , 本田技研工業, 3319 , 3319
2018/06/27, 22271.77, 1731.45, 7267 , 011  , 本田技研工業, 3225 , 3225
2018/06/28, 22270.39, 1727.0 , 7267 , 011  , 本田技研工業, 3229 , 3229
2018/06/29, 22304.51, 1730.89, 7267 , 011  , 本田技研工業, 3253 , 3253
2018/07/02, 21811.93, 1695.29, 7267 , 011  , 本田技研工業, 3194 , 3194
2018/07/03, 21785.54, 1692.8 , 7267 , 011  , 本田技研工業, 3210 , 3210
2018/07/04, 21717.04, 1693.25, 7267 , 011  , 本田技研工業, 3188 , 3188
2018/07/05, 21546.99, 1676.2 , 7267 , 011  , 本田技研工業, 3184 , 3184
2018/07/06, 21788.14, 1691.54, 7267 , 011  , 本田技研工業, 3228 , 3228
2018/07/09, 22052.18, 1711.79, 7267 , 011  , 本田技研工業, 3240 , 3240
2018/07/10, 22196.89, 1716.13, 7267 , 011  , 本田技研工業, 3273 , 3273
2018/07/11, 21932.21, 1701.88, 7267 , 011  , 本田技研工業, 3238 , 3238
2018/07/12, 22187.96, 1709.68, 7267 , 011  , 本田技研工業, 3259 , 3259
2018/07/13, 22597.35, 1730.07, 7267 , 011  , 本田技研工業, 3292 , 3292
2018/07/17, 22697.36, 1745.05, 7267 , 011  , 本田技研工業, 3323 , 3323
2018/07/18, 22794.19, 1751.21, 7267 , 011  , 本田技研工業, 3332 , 3332
2018/07/19, 22764.68, 1749.59, 7267 , 011  , 本田技研工業, 3323 , 3323
2018/07/20, 22697.88, 1744.98, 7267 , 011  , 本田技研工業, 3292 , 3292
2018/07/23, 22396.99, 1738.7 , 7267 , 011  , 本田技研工業, 3253 , 3253
2018/07/24, 22510.48, 1746.86, 7267 , 011  , 本田技研工業, 3293 , 3293
2018/07/25, 22614.25, 1753.48, 7267 , 011  , 本田技研工業, 3327 , 3327
2018/07/26, 22586.87, 1765.78, 7267 , 011  , 本田技研工業, 3343 , 3343
2018/07/27, 22712.75, 1775.76, 7267 , 011  , 本田技研工業, 3365 , 3365
2018/07/30, 22544.84, 1768.15, 7267 , 011  , 本田技研工業, 3374 , 3374
2018/07/31, 22553.72, 1753.29, 7267 , 011  , 本田技研工業, 3355 , 3355
2018/08/01, 22746.7 , 1769.76, 7267 , 011  , 本田技研工業, 3454 , 3454
2018/08/02, 22512.53, 1752.09, 7267 , 011  , 本田技研工業, 3355 , 3355
2018/08/03, 22525.18, 1742.58, 7267 , 011  , 本田技研工業, 3380 , 3380
2018/08/06, 22507.32, 1732.9 , 7267 , 011  , 本田技研工業, 3392 , 3392
2018/08/07, 22662.74, 1746.05, 7267 , 011  , 本田技研工業, 3427 , 3427
2018/08/08, 22644.31, 1744.71, 7267 , 011  , 本田技研工業, 3425 , 3425
2018/08/09, 22598.39, 1740.16, 7267 , 011  , 本田技研工業, 3381 , 3381
2018/08/10, 22298.08, 1720.16, 7267 , 011  , 本田技研工業, 3368 , 3368
2018/08/13, 21857.43, 1683.5 , 7267 , 011  , 本田技研工業, 3272 , 3272
2018/08/14, 22356.08, 1710.95, 7267 , 011  , 本田技研工業, 3336 , 3336
2018/08/15, 22204.22, 1698.03, 7267 , 011  , 本田技研工業, 3286 , 3286
2018/08/16, 22192.04, 1687.15, 7267 , 011  , 本田技研工業, 3292 , 3292
2018/08/17, 22270.38, 1697.53, 7267 , 011  , 本田技研工業, 3313 , 3313
2018/08/20, 22199.0 , 1692.15, 7267 , 011  , 本田技研工業, 3314 , 3314
2018/08/21, 22219.73, 1685.42, 7267 , 011  , 本田技研工業, 3321 , 3321
2018/08/22, 22362.55, 1698.37, 7267 , 011  , 本田技研工業, 3384 , 3384
2018/08/23, 22410.82, 1698.22, 7267 , 011  , 本田技研工業, 3318 , 3318
2018/08/24, 22601.77, 1709.2 , 7267 , 011  , 本田技研工業, 3290 , 3290
2018/08/27, 22799.64, 1728.95, 7267 , 011  , 本田技研工業, 3335 , 3335
2018/08/28, 22813.47, 1731.63, 7267 , 011  , 本田技研工業, 3377 , 3377
2018/08/29, 22848.22, 1739.6 , 7267 , 011  , 本田技研工業, 3395 , 3395
2018/08/30, 22869.5 , 1739.14, 7267 , 011  , 本田技研工業, 3356 , 3356
2018/08/31, 22865.15, 1735.35, 7267 , 011  , 本田技研工業, 3292 , 3292
2018/09/03, 22707.38, 1720.31, 7267 , 011  , 本田技研工業, 3256 , 3256
2018/09/04, 22696.9 , 1718.24, 7267 , 011  , 本田技研工業, 3218 , 3218
2018/09/05, 22580.83, 1704.96, 7267 , 011  , 本田技研工業, 3184 , 3184
2018/09/06, 22487.94, 1692.41, 7267 , 011  , 本田技研工業, 3183 , 3183
2018/09/07, 22307.06, 1684.31, 7267 , 011  , 本田技研工業, 3173 , 3173
2018/09/10, 22373.09, 1687.61, 7267 , 011  , 本田技研工業, 3159 , 3159
2018/09/11, 22664.69, 1698.91, 7267 , 011  , 本田技研工業, 3174 , 3174
2018/09/12, 22604.61, 1691.32, 7267 , 011  , 本田技研工業, 3117 , 3117
2018/09/13, 22821.32, 1710.02, 7267 , 011  , 本田技研工業, 3178 , 3178
2018/09/14, 23094.67, 1728.61, 7267 , 011  , 本田技研工業, 3217 , 3217
2018/09/18, 23420.54, 1759.88, 7267 , 011  , 本田技研工業, 3284 , 3284
2018/09/19, 23672.52, 1785.66, 7267 , 011  , 本田技研工業, 3383 , 3383
2018/09/20, 23674.93, 1787.6 , 7267 , 011  , 本田技研工業, 3418 , 3418
2018/09/21, 23869.93, 1804.02, 7267 , 011  , 本田技研工業, 3491 , 3491
2018/09/25, 23940.26, 1822.44, 7267 , 011  , 本田技研工業, 3516 , 3516
2018/09/26, 24033.79, 1821.67, 7267 , 011  , 本田技研工業, 3427 , 3427
2018/09/27, 23796.74, 1800.11, 7267 , 011  , 本田技研工業, 3407 , 3407
2018/09/28, 24120.04, 1817.25, 7267 , 011  , 本田技研工業, 3439 , 3439
2018/10/01, 24245.76, 1817.96, 7267 , 011  , 本田技研工業, 3434 , 3434
2018/10/02, 24270.62, 1824.03, 7267 , 011  , 本田技研工業, 3486 , 3486
2018/10/03, 24110.96, 1802.73, 7267 , 011  , 本田技研工業, 3338 , 3338
2018/10/04, 23975.62, 1801.19, 7267 , 011  , 本田技研工業, 3346 , 3346
2018/10/05, 23783.72, 1792.65, 7267 , 011  , 本田技研工業, 3326 , 3326
2018/10/09, 23469.39, 1761.12, 7267 , 011  , 本田技研工業, 3223 , 3223
2018/10/10, 23506.04, 1763.86, 7267 , 011  , 本田技研工業, 3207 , 3207
2018/10/11, 22590.86, 1701.86, 7267 , 011  , 本田技研工業, 3085 , 3085
2018/10/12, 22694.66, 1702.45, 7267 , 011  , 本田技研工業, 3092 , 3092
2018/10/15, 22271.3 , 1675.44, 7267 , 011  , 本田技研工業, 3011 , 3011
2018/10/16, 22549.24, 1687.91, 7267 , 011  , 本田技研工業, 3068 , 3068
2018/10/17, 22841.12, 1713.87, 7267 , 011  , 本田技研工業, 3097 , 3097
2018/10/18, 22658.16, 1704.64, 7267 , 011  , 本田技研工業, 3094 , 3094
2018/10/19, 22532.08, 1692.85, 7267 , 011  , 本田技研工業, 3065 , 3065
2018/10/22, 22614.82, 1695.31, 7267 , 011  , 本田技研工業, 3078 , 3078
2018/10/23, 22010.78, 1650.72, 7267 , 011  , 本田技研工業, 3011 , 3011
2018/10/24, 22091.18, 1652.07, 7267 , 011  , 本田技研工業, 3019 , 3019
2018/10/25, 21268.73, 1600.92, 7267 , 011  , 本田技研工業, 2927 , 2927
2018/10/26, 21184.6 , 1596.01, 7267 , 011  , 本田技研工業, 2978 , 2978
2018/10/29, 21149.8 , 1589.56, 7267 , 011  , 本田技研工業, 2985 , 2985
2018/10/30, 21457.29, 1611.46, 7267 , 011  , 本田技研工業, 3044 , 3044
2018/10/31, 21920.46, 1646.12, 7267 , 011  , 本田技研工業, 3241 , 3241
2018/11/01, 21687.65, 1632.05, 7267 , 011  , 本田技研工業, 3251 , 3251
2018/11/02, 22243.66, 1658.76, 7267 , 011  , 本田技研工業, 3248 , 3248
2018/11/05, 21898.99, 1640.39, 7267 , 011  , 本田技研工業, 3216 , 3216
2018/11/06, 22147.75, 1659.35, 7267 , 011  , 本田技研工業, 3317 , 3317
2018/11/07, 22085.8 , 1652.43, 7267 , 011  , 本田技研工業, 3229 , 3229
2018/11/08, 22486.92, 1681.25, 7267 , 011  , 本田技研工業, 3264 , 3264
2018/11/09, 22250.25, 1672.98, 7267 , 011  , 本田技研工業, 3280 , 3280
2018/11/12, 22269.88, 1671.95, 7267 , 011  , 本田技研工業, 3282 , 3282
2018/11/13, 21810.52, 1638.45, 7267 , 011  , 本田技研工業, 3210 , 3210
2018/11/14, 21846.48, 1641.26, 7267 , 011  , 本田技研工業, 3223 , 3223
2018/11/15, 21803.62, 1638.97, 7267 , 011  , 本田技研工業, 3206 , 3206
2018/11/16, 21680.34, 1629.3 , 7267 , 011  , 本田技研工業, 3184 , 3184
2018/11/19, 21821.16, 1637.61, 7267 , 011  , 本田技研工業, 3179 , 3179
2018/11/20, 21583.12, 1625.67, 7267 , 011  , 本田技研工業, 3166 , 3166
2018/11/21, 21507.54, 1615.89, 7267 , 011  , 本田技研工業, 3146 , 3146
2018/11/22, 21646.55, 1628.96, 7267 , 011  , 本田技研工業, 3158 , 3158
2018/11/26, 21812.0 , 1632.2 , 7267 , 011  , 本田技研工業, 3158 , 3158
2018/11/27, 21952.4 , 1644.16, 7267 , 011  , 本田技研工業, 3205 , 3205
2018/11/28, 22177.02, 1653.66, 7267 , 011  , 本田技研工業, 3161 , 3161
2018/11/29, 22262.6 , 1659.47, 7267 , 011  , 本田技研工業, 3142 , 3142
2018/11/30, 22351.06, 1667.45, 7267 , 011  , 本田技研工業, 3202 , 3202
2018/12/03, 22574.76, 1689.05, 7267 , 011  , 本田技研工業, 3269 , 3269
2018/12/04, 22036.05, 1649.2 , 7267 , 011  , 本田技研工業, 3191 , 3191
2018/12/05, 21919.33, 1640.49, 7267 , 011  , 本田技研工業, 3115 , 3115
2018/12/06, 21501.62, 1610.6 , 7267 , 011  , 本田技研工業, 3079 , 3079
2018/12/07, 21678.68, 1620.45, 7267 , 011  , 本田技研工業, 3086 , 3086
2018/12/10, 21219.5 , 1589.81, 7267 , 011  , 本田技研工業, 3033 , 3033
2018/12/11, 21148.02, 1575.31, 7267 , 011  , 本田技研工業, 3021 , 3021
2018/12/12, 21602.75, 1606.61, 7267 , 011  , 本田技研工業, 3082 , 3082
2018/12/13, 21816.19, 1616.65, 7267 , 011  , 本田技研工業, 3114 , 3114
2018/12/14, 21374.83, 1592.16, 7267 , 011  , 本田技研工業, 3054 , 3054
2018/12/17, 21506.88, 1594.2 , 7267 , 011  , 本田技研工業, 3050 , 3050
2018/12/18, 21115.45, 1562.51, 7267 , 011  , 本田技研工業, 3028 , 3028
2018/12/19, 20987.92, 1556.15, 7267 , 011  , 本田技研工業, 3047 , 3047
2018/12/20, 20392.58, 1517.16, 7267 , 011  , 本田技研工業, 2964 , 2964
2018/12/21, 20166.19, 1488.19, 7267 , 011  , 本田技研工業, 2922 , 2922
2018/12/25, 19155.74, 1415.55, 7267 , 011  , 本田技研工業, 2756 , 2756
2018/12/26, 19327.06, 1431.47, 7267 , 011  , 本田技研工業, 2782 , 2782
2018/12/27, 20077.62, 1501.63, 7267 , 011  , 本田技研工業, 2897 , 2897
2018/12/28, 20014.77, 1494.09, 7267 , 011  , 本田技研工業, 2895 , 2895
2019/01/04, 19561.96, 1471.16, 7267 , 011  , 本田技研工業, 2883 , 2883
2019/01/07, 20038.97, 1512.53, 7267 , 011  , 本田技研工業, 2989 , 2989
2019/01/08, 20204.04, 1518.43, 7267 , 011  , 本田技研工業, 3084 , 3084
2019/01/09, 20427.06, 1535.11, 7267 , 011  , 本田技研工業, 3124 , 3124
2019/01/10, 20163.8 , 1522.01, 7267 , 011  , 本田技研工業, 3095 , 3095
2019/01/11, 20359.7 , 1529.73, 7267 , 011  , 本田技研工業, 3170 , 3170
2019/01/15, 20555.29, 1542.72, 7267 , 011  , 本田技研工業, 3219 , 3219
2019/01/16, 20442.75, 1537.77, 7267 , 011  , 本田技研工業, 3210 , 3210
2019/01/17, 20402.27, 1543.2 , 7267 , 011  , 本田技研工業, 3206 , 3206
2019/01/18, 20666.07, 1557.59, 7267 , 011  , 本田技研工業, 3215 , 3215
2019/01/21, 20719.33, 1566.37, 7267 , 011  , 本田技研工業, 3243 , 3243
2019/01/22, 20622.91, 1556.43, 7267 , 011  , 本田技研工業, 3239 , 3239
2019/01/23, 20593.72, 1547.03, 7267 , 011  , 本田技研工業, 3232 , 3232
2019/01/24, 20574.63, 1552.6 , 7267 , 011  , 本田技研工業, 3234 , 3234
2019/01/25, 20773.56, 1566.1 , 7267 , 011  , 本田技研工業, 3283 , 3283
2019/01/28, 20649.0 , 1555.51, 7267 , 011  , 本田技研工業, 3250 , 3250
2019/01/29, 20664.64, 1557.09, 7267 , 011  , 本田技研工業, 3245 , 3245
2019/01/30, 20556.54, 1550.76, 7267 , 011  , 本田技研工業, 3241 , 3241
2019/01/31, 20773.49, 1567.49, 7267 , 011  , 本田技研工業, 3249 , 3249
2019/02/01, 20788.39, 1564.63, 7267 , 011  , 本田技研工業, 3245 , 3245
2019/02/04, 20883.77, 1581.33, 7267 , 011  , 本田技研工業, 3132 , 3132
2019/02/05, 20844.45, 1582.88, 7267 , 011  , 本田技研工業, 3054 , 3054
2019/02/06, 20874.06, 1582.13, 7267 , 011  , 本田技研工業, 3035 , 3035
2019/02/07, 20751.28, 1569.03, 7267 , 011  , 本田技研工業, 3002 , 3002
2019/02/08, 20333.17, 1539.4 , 7267 , 011  , 本田技研工業, 2927 , 2927
2019/02/12, 20864.21, 1572.6 , 7267 , 011  , 本田技研工業, 2950 , 2950
2019/02/13, 21144.48, 1589.33, 7267 , 011  , 本田技研工業, 3001 , 3001
2019/02/14, 21139.71, 1589.81, 7267 , 011  , 本田技研工業, 3041 , 3041
2019/02/15, 20900.63, 1577.29, 7267 , 011  , 本田技研工業, 2973 , 2973
2019/02/18, 21281.85, 1601.96, 7267 , 011  , 本田技研工業, 3003 , 3003
2019/02/19, 21302.65, 1606.52, 7267 , 011  , 本田技研工業, 3014 , 3014
2019/02/20, 21431.49, 1613.47, 7267 , 011  , 本田技研工業, 3033 , 3033
2019/02/21, 21464.23, 1613.5 , 7267 , 011  , 本田技研工業, 3103 , 3103
2019/02/22, 21425.51, 1609.52, 7267 , 011  , 本田技研工業, 3125 , 3125
2019/02/25, 21528.23, 1620.87, 7267 , 011  , 本田技研工業, 3151 , 3151
2019/02/26, 21449.39, 1617.2 , 7267 , 011  , 本田技研工業, 3154 , 3154
2019/02/27, 21556.51, 1620.42, 7267 , 011  , 本田技研工業, 3176 , 3176
2019/02/28, 21385.16, 1607.66, 7267 , 011  , 本田技研工業, 3153 , 3153
2019/03/01, 21602.69, 1615.72, 7267 , 011  , 本田技研工業, 3155 , 3155
2019/03/04, 21822.04, 1627.59, 7267 , 011  , 本田技研工業, 3114 , 3114
2019/03/05, 21726.28, 1619.23, 7267 , 011  , 本田技研工業, 3092 , 3092
2019/03/06, 21596.81, 1615.25, 7267 , 011  , 本田技研工業, 3096 , 3096
2019/03/07, 21456.01, 1601.66, 7267 , 011  , 本田技研工業, 3046 , 3046
2019/03/08, 21025.56, 1572.44, 7267 , 011  , 本田技研工業, 2992 , 2992
2019/03/11, 21125.09, 1581.44, 7267 , 011  , 本田技研工業, 3013 , 3013
2019/03/12, 21503.69, 1605.48, 7267 , 011  , 本田技研工業, 3047 , 3047
2019/03/13, 21290.24, 1592.07, 7267 , 011  , 本田技研工業, 3022 , 3022
2019/03/14, 21287.02, 1588.29, 7267 , 011  , 本田技研工業, 3023 , 3023
2019/03/15, 21450.85, 1602.63, 7267 , 011  , 本田技研工業, 3057 , 3057
2019/03/18, 21584.5 , 1613.68, 7267 , 011  , 本田技研工業, 3056 , 3056
2019/03/19, 21566.85, 1610.23, 7267 , 011  , 本田技研工業, 3076 , 3076
2019/03/20, 21608.92, 1614.39, 7267 , 011  , 本田技研工業, 3090 , 3090
2019/03/22, 21627.34, 1617.11, 7267 , 011  , 本田技研工業, 3054 , 3054
2019/03/25, 20977.11, 1577.41, 7267 , 011  , 本田技研工業, 2963 , 2963
2019/03/26, 21428.39, 1617.94, 7267 , 011  , 本田技研工業, 3055 , 3055
2019/03/27, 21378.73, 1609.49, 7267 , 011  , 本田技研工業, 3031 , 3031
2019/03/28, 21033.76, 1582.85, 7267 , 011  , 本田技研工業, 3002 , 3002
2019/03/29, 21205.81, 1591.64, 7267 , 011  , 本田技研工業, 2995 , 2995
2019/04/01, 21509.03, 1615.81, 7267 , 011  , 本田技研工業, 3075 , 3075
2019/04/02, 21505.31, 1611.69, 7267 , 011  , 本田技研工業, 3110 , 3110
2019/04/03, 21713.21, 1621.77, 7267 , 011  , 本田技研工業, 3135 , 3135
2019/04/04, 21724.95, 1620.05, 7267 , 011  , 本田技研工業, 3164 , 3164
2019/04/05, 21807.5 , 1625.75, 7267 , 011  , 本田技研工業, 3179 , 3179
2019/04/08, 21761.65, 1620.14, 7267 , 011  , 本田技研工業, 3131 , 3131
2019/04/09, 21802.59, 1618.76, 7267 , 011  , 本田技研工業, 3144 , 3144
2019/04/10, 21687.57, 1607.66, 7267 , 011  , 本田技研工業, 3111 , 3111
2019/04/11, 21711.38, 1606.52, 7267 , 011  , 本田技研工業, 3074 , 3074
2019/04/12, 21870.56, 1605.4 , 7267 , 011  , 本田技研工業, 3085 , 3085
2019/04/15, 22169.11, 1627.93, 7267 , 011  , 本田技研工業, 3119 , 3119
2019/04/16, 22221.66, 1626.46, 7267 , 011  , 本田技研工業, 3138 , 3138
2019/04/17, 22277.97, 1630.68, 7267 , 011  , 本田技研工業, 3170 , 3170
2019/04/18, 22090.12, 1614.97, 7267 , 011  , 本田技研工業, 3214 , 3214
2019/04/19, 22200.56, 1616.93, 7267 , 011  , 本田技研工業, 3198 , 3198
2019/04/22, 22217.9 , 1618.62, 7267 , 011  , 本田技研工業, 3167 , 3167
2019/04/23, 22259.74, 1622.97, 7267 , 011  , 本田技研工業, 3182 , 3182
2019/04/24, 22200.0 , 1612.05, 7267 , 011  , 本田技研工業, 3094 , 3094
2019/04/25, 22307.58, 1620.28, 7267 , 011  , 本田技研工業, 3105 , 3105
2019/04/26, 22258.73, 1617.93, 7267 , 011  , 本田技研工業, 3101 , 3101
2019/05/07, 21923.72, 1599.84, 7267 , 011  , 本田技研工業, 3077 , 3077
2019/05/08, 21602.59, 1572.33, 7267 , 011  , 本田技研工業, 2990 , 2990
2019/05/09, 21402.13, 1550.71, 7267 , 011  , 本田技研工業, 2850 , 2850
2019/05/10, 21344.92, 1549.42, 7267 , 011  , 本田技研工業, 2832 , 2832
2019/05/13, 21191.28, 1541.14, 7267 , 011  , 本田技研工業, 2817 , 2817
2019/05/14, 21067.23, 1534.98, 7267 , 011  , 本田技研工業, 2803 , 2803
2019/05/15, 21188.56, 1544.15, 7267 , 011  , 本田技研工業, 2805 , 2805
2019/05/16, 21062.98, 1537.55, 7267 , 011  , 本田技研工業, 2788 , 2788
2019/05/17, 21250.09, 1554.25, 7267 , 011  , 本田技研工業, 2812 , 2812
2019/05/20, 21301.73, 1554.92, 7267 , 011  , 本田技研工業, 2830 , 2830
2019/05/21, 21272.45, 1550.3 , 7267 , 011  , 本田技研工業, 2833 , 2833
2019/05/22, 21283.37, 1546.21, 7267 , 011  , 本田技研工業, 2832 , 2832
2019/05/23, 21151.14, 1540.58, 7267 , 011  , 本田技研工業, 2807 , 2807
2019/05/24, 21117.22, 1541.21, 7267 , 011  , 本田技研工業, 2790 , 2790
2019/05/27, 21182.58, 1547.0 , 7267 , 011  , 本田技研工業, 2759 , 2759
2019/05/28, 21260.14, 1550.99, 7267 , 011  , 本田技研工業, 2770 , 2770
2019/05/29, 21003.37, 1536.41, 7267 , 011  , 本田技研工業, 2759 , 2759
2019/05/30, 20942.53, 1531.98, 7267 , 011  , 本田技研工業, 2769 , 2769
2019/05/31, 20601.19, 1512.28, 7267 , 011  , 本田技研工業, 2651 , 2651
2019/06/03, 20410.88, 1498.96, 7267 , 011  , 本田技研工業, 2660 , 2660
2019/06/04, 20408.54, 1499.09, 7267 , 011  , 本田技研工業, 2717 , 2717
2019/06/05, 20776.1 , 1530.08, 7267 , 011  , 本田技研工業, 2795 , 2795
2019/06/06, 20774.04, 1524.91, 7267 , 011  , 本田技研工業, 2741 , 2741
2019/06/07, 20884.71, 1532.39, 7267 , 011  , 本田技研工業, 2738 , 2738
2019/06/10, 21134.42, 1552.94, 7267 , 011  , 本田技研工業, 2780 , 2780
2019/06/11, 21204.28, 1561.32, 7267 , 011  , 本田技研工業, 2788 , 2788
2019/06/12, 21129.72, 1554.22, 7267 , 011  , 本田技研工業, 2777 , 2777
2019/06/13, 21032.0 , 1541.5 , 7267 , 011  , 本田技研工業, 2755 , 2755
2019/06/14, 21116.89, 1546.71, 7267 , 011  , 本田技研工業, 2755 , 2755
2019/06/17, 21124.0 , 1539.74, 7267 , 011  , 本田技研工業, 2775 , 2775
2019/06/18, 20972.71, 1528.67, 7267 , 011  , 本田技研工業, 2766 , 2766
2019/06/19, 21333.87, 1555.27, 7267 , 011  , 本田技研工業, 2824 , 2824
2019/06/20, 21462.86, 1559.9 , 7267 , 011  , 本田技研工業, 2771 , 2771
2019/06/21, 21258.64, 1545.9 , 7267 , 011  , 本田技研工業, 2766 , 2766
2019/06/24, 21285.99, 1547.74, 7267 , 011  , 本田技研工業, 2786 , 2786
2019/06/25, 21193.81, 1543.49, 7267 , 011  , 本田技研工業, 2766 , 2766
2019/06/26, 21086.59, 1534.34, 7267 , 011  , 本田技研工業, 2731 , 2731
2019/06/27, 21338.17, 1553.27, 7267 , 011  , 本田技研工業, 2789 , 2789
2019/06/28, 21275.92, 1551.14, 7267 , 011  , 本田技研工業, 2785 , 2785
2019/07/01, 21729.97, 1584.85, 7267 , 011  , 本田技研工業, 2845 , 2845
2019/07/02, 21754.27, 1589.84, 7267 , 011  , 本田技研工業, 2837 , 2837
2019/07/03, 21638.16, 1579.54, 7267 , 011  , 本田技研工業, 2790 , 2790
2019/07/04, 21702.45, 1589.78, 7267 , 011  , 本田技研工業, 2808 , 2808
2019/07/05, 21746.38, 1592.58, 7267 , 011  , 本田技研工業, 2837 , 2837
2019/07/08, 21534.35, 1578.4 , 7267 , 011  , 本田技研工業, 2837 , 2837
2019/07/09, 21565.15, 1574.89, 7267 , 011  , 本田技研工業, 2853 , 2853
2019/07/10, 21533.48, 1571.32, 7267 , 011  , 本田技研工業, 2860 , 2860
2019/07/11, 21643.53, 1578.63, 7267 , 011  , 本田技研工業, 2844 , 2844
2019/07/12, 21685.9 , 1576.31, 7267 , 011  , 本田技研工業, 2847 , 2847
2019/07/16, 21535.25, 1568.74, 7267 , 011  , 本田技研工業, 2837 , 2837
2019/07/17, 21469.18, 1567.41, 7267 , 011  , 本田技研工業, 2806 , 2806
2019/07/18, 21046.24, 1534.27, 7267 , 011  , 本田技研工業, 2752 , 2752
2019/07/19, 21466.99, 1563.96, 7267 , 011  , 本田技研工業, 2808 , 2808
2019/07/22, 21416.79, 1556.37, 7267 , 011  , 本田技研工業, 2802 , 2802
2019/07/23, 21620.88, 1568.82, 7267 , 011  , 本田技研工業, 2815 , 2815
2019/07/24, 21709.57, 1575.09, 7267 , 011  , 本田技研工業, 2851 , 2851
2019/07/25, 21756.55, 1577.85, 7267 , 011  , 本田技研工業, 2843 , 2843
2019/07/26, 21658.15, 1571.52, 7267 , 011  , 本田技研工業, 2786 , 2786
2019/07/29, 21616.8 , 1568.57, 7267 , 011  , 本田技研工業, 2764 , 2764
2019/07/30, 21709.31, 1575.58, 7267 , 011  , 本田技研工業, 2772 , 2772
2019/07/31, 21521.53, 1565.14, 7267 , 011  , 本田技研工業, 2711 , 2711
